SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10
1206,1P31A01R2_SVD.mat,-0.389830900263037,-2.2392182991856,-2.9142432736087,-3.11189469739245,-1.07763626080322,1.33642204067062,1.77898342130734,1.93486707347145,-0.0614757840218023,-2.09975673146138,79957.5352796999,77570.6210632042,77400.2988217562,76920.6419876377,76811.2224971664,77035.131219841,76913.6793786546,76848.0516918767,77485.3718775843,77760.8652746061,-0.00153607879164767,0.0154498648907232,0.0217946321193197,0.0236327070742787,0.00478533199072023,-0.017425897334465,-0.0213713350141959,-0.0228687826097254,-0.00461620755067332,0.0128737574884559,1.87046178629628,1.92128398976887,1.92055949994833,1.93134154694736,1.93841596756642,1.93292875940335,1.93314072695375,1.93564700373708,1.92483542659918,1.74220771804597,9.12878787878788,21.5656565656566,16.1994949494949,17.3106060606061,23.7626262626263,19.4065656565657,21.1489898989899,19.1540404040404,29.4444444444444,21.1111111111111,31.6540404040404,66.6414141414141,76.8434343434343,67.5126262626263,79.9621212121212,76.6414141414141,73.6742424242424,74.7222222222222,72.3232323232323,66.2247474747475,-31.6540404040404,-66.6414141414141,-76.8434343434343,-67.5126262626263,-79.9621212121212,-76.6414141414141,-73.6742424242424,-74.7222222222222,-72.3232323232323,-66.2247474747475,-9.12878787878788,-21.5656565656566,-16.1994949494949,-17.3106060606061,-23.7626262626263,-19.4065656565657,-21.1489898989899,-19.1540404040404,-29.4444444444444,-21.1111111111111
1207,1P31A01R3_SVD.mat,-0.32900572630074,-1.43729983143896,-2.7383397176103,-2.99553767746678,-2.66916824891719,0.260747890687134,1.39948817163157,1.89624023483043,1.83010055421352,-0.963130198909001,81505.021015197,79029.7207108917,77399.63888794,77435.9244398528,76882.2377927926,77466.6898033605,77099.1826008605,76905.4523010928,76562.6611444185,77185.2919003992,-0.00139023919453998,0.00799139218322999,0.0200498868276062,0.0226139103925211,0.0193608236633553,-0.00778266030065175,-0.0179202513379193,-0.0223190470992077,-0.0219147913203159,0.00311043262659656,1.83753227717252,1.89068806655347,1.9217660624394,1.91966096249361,1.93404399246798,1.92480354812474,1.92995866034727,1.93338726471659,1.94193903825499,1.75479034925965,7.72727272727273,22.739898989899,19.4065656565657,14.709595959596,16.2752525252525,43.8636363636364,22.1969696969697,20.8964646464646,13.1818181818182,10.8712121212121,33.5732323232323,61.8939393939394,88.7752525252525,59.7979797979798,74.2929292929293,85.290404040404,86.6919191919192,65.3535353535353,60.9848484848485,64.3434343434343,-33.5732323232323,-61.8939393939394,-88.7752525252525,-59.7979797979798,-74.2929292929293,-85.290404040404,-86.6919191919192,-65.3535353535353,-60.9848484848485,-64.3434343434343,-7.72727272727273,-22.739898989899,-19.4065656565657,-14.709595959596,-16.2752525252525,-43.8636363636364,-22.1969696969697,-20.8964646464646,-13.1818181818182,-10.8712121212121
1208,1P32A01R1_SVD.mat,-0.219168579480167,-1.02416839198143,-2.61576160773801,-2.77420052678053,-2.39916750812872,-0.237956009022451,0.139213241077918,1.62864977448155,1.54926064078973,1.14215861304037,80856.4611308774,79615.1237343648,77166.09727764,76973.8486806732,77196.3874212712,78211.8981746671,78109.6956858514,77164.4104159099,77086.5797911114,77489.1488926383,-0.00261756075979687,0.00466654918106778,0.0191757182997817,0.0206223668348329,0.0171749743391861,-0.00280670540494184,-0.00635677515048907,-0.0204200005152886,-0.0196736106868289,-0.0143609242929752,1.85194922286595,1.87705912564475,1.9273555463532,1.93159226673418,1.92727006097157,1.90714182085284,1.90917402211525,1.92867224341022,1.9306389512746,1.74800894018343,18.1186868686869,10.9090909090909,21.1111111111111,19.8358585858586,17.0707070707071,33.030303030303,26.5909090909091,17.8156565656566,17.1969696969697,16.3257575757576,34.0782828282828,46.729797979798,78.989898989899,68.1944444444444,76.9949494949495,59.3939393939394,60.6186868686869,69.2171717171717,67.9545454545455,55.6060606060606,-34.0782828282828,-46.729797979798,-78.989898989899,-68.1944444444444,-76.9949494949495,-59.3939393939394,-60.6186868686869,-69.2171717171717,-67.9545454545455,-55.6060606060606,-18.1186868686869,-10.9090909090909,-21.1111111111111,-19.8358585858586,-17.0707070707071,-33.030303030303,-26.5909090909091,-17.8156565656566,-17.1969696969697,-16.3257575757576
1209,1P32A01R2_SVD.mat,-0.117842583940968,-0.492505896746732,-2.59990088638781,-3.00084403771643,-2.49279914331453,-1.1558122024302,0.992718791438338,1.45011487520856,1.39960035881355,1.44367205869046,80625.842660746,79480.7894617762,77016.8871154616,76890.5862283355,76976.1863735662,78175.4147035505,77669.9050083575,76999.6250874948,77193.2535229177,77413.1914926295,-0.00276477819310274,0.000560821729606318,0.0192319373985788,0.022568624121426,0.0180339263761985,0.0060886556523121,-0.0138103861939515,-0.0187825539650472,-0.0179524478845355,-0.0164329375414825,1.85850341230246,1.8821720694852,1.93178843143453,1.93276349789458,1.93230162847608,1.90843381119461,1.91930964384643,1.93215200414686,1.92877523628796,1.75003938458146,22.1969696969697,21.2878787878788,15.7954545454545,20.1136363636364,21.6161616161616,26.9065656565657,29.3308080808081,18.5353535353535,24.1414141414141,21.969696969697,39.8358585858586,44.2550505050505,69.3939393939394,76.25,81.6919191919192,68.4848484848485,81.4267676767677,66.1868686868687,77.6136363636364,70.5934343434343,-39.8358585858586,-44.2550505050505,-69.3939393939394,-76.25,-81.6919191919192,-68.4848484848485,-81.4267676767677,-66.1868686868687,-77.6136363636364,-70.5934343434343,-22.1969696969697,-21.2878787878788,-15.7954545454545,-20.1136363636364,-21.6161616161616,-26.9065656565657,-29.3308080808081,-18.5353535353535,-24.1414141414141,-21.969696969697
1210,1P32A01R3_SVD.mat,-0.378843848001168,-0.117721969637927,-0.925251940360409,-2.66682955886005,-2.68659810436069,-2.28215600144002,-1.08818028273949,0.745518789773941,1.14836271910762,1.23005140748588,80904.413281278,79081.267723127,78301.5894294597,77131.6925808573,77195.9229301156,77286.3347649189,77983.6378513527,77840.2790159406,77252.4851823276,77325.8276245892,-0.00167814588625312,-0.00402987468921683,0.00349722229866799,0.0195175299576118,0.0195634436950596,0.0159262019772052,0.00494742419422749,-0.0119642046478561,-0.0159289130763853,-0.0152288991643812,1.85139142390018,1.88899715060911,1.90500397281706,1.92790590552386,1.92614100052364,1.92496019416027,1.9113549723297,1.91427516337751,1.92632663110023,1.74946113409628,11.3762626262626,25.6565656565657,12.979797979798,17.0580808080808,19.5959595959596,17.6641414141414,29.3434343434343,23.3964646464646,19.6212121212121,18.6111111111111,33.7878787878788,52.3989898989899,46.4646464646465,62.1464646464646,67.4873737373737,70.5934343434343,68.0555555555556,75.5050505050505,61.780303030303,54.3813131313131,-33.7878787878788,-52.3989898989899,-46.4646464646465,-62.1464646464646,-67.4873737373737,-70.5934343434343,-68.0555555555556,-75.5050505050505,-61.780303030303,-54.3813131313131,-11.3762626262626,-25.6565656565657,-12.979797979798,-17.0580808080808,-19.5959595959596,-17.6641414141414,-29.3434343434343,-23.3964646464646,-19.6212121212121,-18.6111111111111
1211,1P33A01R1_SVD.mat,-2.53616095210786,-2.25689490987094,-1.54262766021455,0.556269736587241,1.22892451607869,0.976454115618753,-0.656266343745698,-2.26633961932361,-2.38213133999135,-1.80406813493698,77055.0244809068,77350.0420806145,77823.7617858112,77258.6912174253,76822.9928318027,77400.9739344357,78487.8167489864,77444.1531572735,77141.8635100406,77797.4057594533,0.0178441095383899,0.0151022082740849,0.00867757979266612,-0.0110740130527949,-0.0175384133830798,-0.0150282806889613,0.000184626635305969,0.0153325207591868,0.0163412274812122,0.00988385758179517,1.92811594490726,1.92199027985061,1.91307933243653,1.92470759059777,1.93332302244129,1.92199435246723,1.89992281673296,1.92042655759726,1.92628635228339,1.73918711775054,11.780303030303,19.0656565656566,21.6666666666667,20.4166666666667,19.0151515151515,14.8232323232323,31.010101010101,11.3510101010101,16.1111111111111,21.6287878787879,49.7348484848485,65.5934343434343,59.7727272727273,66.0732323232323,62.9419191919192,64.6464646464647,53.0050505050505,50.8459595959596,61.9570707070707,64.709595959596,-49.7348484848485,-65.5934343434343,-59.7727272727273,-66.0732323232323,-62.9419191919192,-64.6464646464647,-53.0050505050505,-50.8459595959596,-61.9570707070707,-64.709595959596,-11.780303030303,-19.0656565656566,-21.6666666666667,-20.4166666666667,-19.0151515151515,-14.8232323232323,-31.010101010101,-11.3510101010101,-16.1111111111111,-21.6287878787879
1212,1P33A01R2_SVD.mat,-0.77278493100122,-0.53304145194414,-2.13944690652694,-2.3131478999775,-1.84124117869581,-1.07004462405927,0.593577986227475,0.919017088452422,0.935263727532543,-0.662116605572016,80276.9786258808,79653.227073675,77333.9643508699,77124.769107762,77664.3337058469,77853.3131993375,77285.1477075761,76961.0854226443,77165.6252678306,79260.8059747667,0.00137295121606233,-0.000846615934241952,0.0141708824005408,0.0156244792910221,0.0113618237954392,0.00414849544312604,-0.0120678265138628,-0.0152499875552766,-0.0152644106230267,0.000317641168681745,1.86407566493032,1.87719344932209,1.92325136244338,1.92643424231367,1.91535873951539,1.91301783239878,1.92348321512945,1.92962476451275,1.92704022185157,1.71355762223453,14.0656565656566,19.7348484848485,11.5656565656566,15.2272727272727,19.8106060606061,20.0505050505051,13.5353535353535,13.9646464646465,14.5959595959596,21.2121212121212,106.439393939394,39.3939393939394,48.7752525252525,58.1439393939394,66.3636363636364,50.7575757575758,57.6641414141414,51.9570707070707,51.4267676767677,63.6616161616162,-106.439393939394,-39.3939393939394,-48.7752525252525,-58.1439393939394,-66.3636363636364,-50.7575757575758,-57.6641414141414,-51.9570707070707,-51.4267676767677,-63.6616161616162,-14.0656565656566,-19.7348484848485,-11.5656565656566,-15.2272727272727,-19.8106060606061,-20.0505050505051,-13.5353535353535,-13.9646464646465,-14.5959595959596,-21.2121212121212
1213,1P33A01R3_SVD.mat,-0.360896348405062,-0.586406402317536,-1.58888768239641,-2.39956993055361,-2.07420604674966,-0.872624753957658,0.921135980518222,1.00138660189778,-0.751821054591325,-2.56108504605217,79361.618480419,77991.9428752943,77912.7732723531,77142.3412125059,77296.1336971312,77694.2173632974,77137.5656569699,76802.3533894781,77399.6073086626,77024.2301439216,-0.00184918185884808,-7.480161705844e-05,0.00932772189561253,0.0164917549241443,0.0135427707583397,0.00246546601924676,-0.0150329665249937,-0.0160066169757598,0.00118769273054641,0.0163720050764167,1.88070362789016,1.91153610536653,1.91216496650147,1.92632412193096,1.92356345511795,1.91647293495295,1.92616173593831,1.93330856607289,1.92409395575187,1.75409451939584,8.04292929292929,27.2979797979798,11.8055555555556,16.969696969697,14.7222222222222,24.8989898989899,12.8661616161616,10.3156565656566,24.6085858585859,17.2979797979798,30.290404040404,52.3863636363636,44.5833333333333,64.3560606060606,58.1313131313131,55.3409090909091,58.5227272727273,48.3838383838384,61.0606060606061,56.9823232323232,-30.290404040404,-52.3863636363636,-44.5833333333333,-64.3560606060606,-58.1313131313131,-55.3409090909091,-58.5227272727273,-48.3838383838384,-61.0606060606061,-56.9823232323232,-8.04292929292929,-27.2979797979798,-11.8055555555556,-16.969696969697,-14.7222222222222,-24.8989898989899,-12.8661616161616,-10.3156565656566,-24.6085858585859,-17.2979797979798
1214,1P34A01R1_SVD.mat,-0.846378100245849,-1.47930130986024,-1.9452838593868,-1.8559438763324,-1.30679022932728,-1.09226504399582,0.245447248208355,0.392224976003351,0.567064391606161,0.419115294399408,80290.4180967086,78530.1509895376,77713.2597141273,77789.6794593618,78205.1164429678,77854.6404926663,77799.1272604335,77537.0592995274,77303.0439343015,77527.5713424851,0.00224301691163332,0.00817969772919895,0.012678823883869,0.0116992774551028,0.00646363756801858,0.00434145561955221,-0.00851110513435121,-0.0101337220832006,-0.0118616758378604,-0.00933848924171765,1.8627137198148,1.89811592647257,1.91316427519661,1.91103563004228,1.90404911572291,1.91198369403404,1.91220306359065,1.91647670052341,1.9219134106324,1.7442414335641,5.69444444444444,10.7323232323232,10.4166666666667,14.1414141414141,9.78535353535353,12.5883838383838,15.8712121212121,15.7323232323232,13.9267676767677,14.4065656565657,97.5631313131313,33.6489898989899,45.1893939393939,50.4924242424242,35.479797979798,41.6540404040404,55.4671717171717,56.5151515151515,49.0909090909091,47.4621212121212,-97.5631313131313,-33.6489898989899,-45.1893939393939,-50.4924242424242,-35.479797979798,-41.6540404040404,-55.4671717171717,-56.5151515151515,-49.0909090909091,-47.4621212121212,-5.69444444444444,-10.7323232323232,-10.4166666666667,-14.1414141414141,-9.78535353535353,-12.5883838383838,-15.8712121212121,-15.7323232323232,-13.9267676767677,-14.4065656565657
1215,1P34A01R2_SVD.mat,-0.741667964828186,-1.7454670910499,-1.87894770071398,-1.72860821409422,-0.957697978736365,-0.858277520502116,0.194750736306458,0.446154742147904,0.702798953544121,0.0129569398550706,80500.4927118061,77839.7722703607,77882.7832163673,77943.7087197944,77889.4339325153,78417.3519098642,78024.5387710257,77465.908167301,77055.2579724527,77688.5958983158,0.000823713380845891,0.0107822688225982,0.0117879378798252,0.0104311379761507,0.00320848535231585,0.00222518281496356,-0.00811064840677116,-0.0106521046359889,-0.0132047994972535,-0.00573553243532,1.85822914166078,1.91092034114683,1.90922649333469,1.90818994901295,1.91045358402954,1.89978623495712,1.90754766929736,1.91833812699933,1.92768694895482,1.74123209474186,7.28535353535354,13.1060606060606,10.2777777777778,11.3510101010101,18.8762626262626,15.0378787878788,21.1237373737374,17.5505050505051,15.7070707070707,16.0858585858586,33.8131313131313,41.8939393939394,40,40.4040404040404,45.1388888888889,34.8863636363636,61.4267676767677,61.5656565656566,49.3181818181818,43.8005050505051,-33.8131313131313,-41.8939393939394,-40,-40.4040404040404,-45.1388888888889,-34.8863636363636,-61.4267676767677,-61.5656565656566,-49.3181818181818,-43.8005050505051,-7.28535353535354,-13.1060606060606,-10.2777777777778,-11.3510101010101,-18.8762626262626,-15.0378787878788,-21.1237373737374,-17.5505050505051,-15.7070707070707,-16.0858585858586
1216,1P34A01R3_SVD.mat,-0.693191402526271,-1.42160222367077,-2.08357233748489,-1.92969711706918,-0.932832876825929,-0.291959544883885,0.304059632093164,0.619350815029215,0.00808871618486994,-0.934175861336773,80968.511758234,78518.2082460687,77548.3986463254,77881.1445823952,77860.3600617771,77615.8745568485,77330.7480800333,77284.1802853383,77952.9004042262,78164.024341782,-0.0005882359764443,0.00741157138159572,0.0138596604880285,0.0120827804999294,0.00284663880471035,-0.00367866910992638,-0.00983927525446807,-0.012831614524584,-0.00669210203210506,0.00252548664722377,1.84988878228419,1.89870889612569,1.91696393258412,1.90928285654351,1.91195855506488,1.91714049113059,1.92050150706496,1.92218739912188,1.91055623995806,1.73361939216436,12.1590909090909,10.0757575757576,7.34848484848485,13.8510101010101,16.4267676767677,23.1439393939394,15.8080808080808,17.5252525252525,13.3964646464646,20.5934343434343,208.320707070707,37.6136363636364,34.8232323232323,54.6338383838384,47.3232323232323,51.8181818181818,57.0959595959596,51.8686868686869,43.75,39.2929292929293,-208.320707070707,-37.6136363636364,-34.8232323232323,-54.6338383838384,-47.3232323232323,-51.8181818181818,-57.0959595959596,-51.8686868686869,-43.75,-39.2929292929293,-12.1590909090909,-10.0757575757576,-7.34848484848485,-13.8510101010101,-16.4267676767677,-23.1439393939394,-15.8080808080808,-17.5252525252525,-13.3964646464646,-20.5934343434343
1217,1P35A01R1_SVD.mat,-0.746976636658253,-1.0920131934999,-1.88325841972742,-1.90413990745231,-1.8854063726535,-0.77366464042125,-1.18619342550542,-0.290670520292253,0.524206457491275,0.608958209979678,79613.1350996139,78846.6944223576,77867.9119995142,77711.6727155728,77705.8753365209,78170.2940525426,78280.5428864302,78639.7854432807,77634.2472051615,77332.1278315093,0.00170731105707607,0.00456535199902147,0.0117261514150429,0.0119742645312238,0.0118633471828617,0.00132495791658085,0.00534683880103612,-0.00297336683521777,-0.0108643958193512,-0.0107698002201204,1.87578491459605,1.89086191542116,1.90997143131062,1.91286752781818,1.91285851109232,1.90411108133021,1.90169770161198,1.89464374557243,1.91379273352687,1.7453733554579,12.7146464646465,11.6287878787879,14.7348484848485,10.0757575757576,12.0580808080808,7.3989898989899,17.1717171717172,18.8131313131313,12.209595959596,12.739898989899,32.2348484848485,34.6717171717172,41.0479797979798,34.8484848484849,36.0732323232323,39.6085858585859,57.5883838383838,48.0934343434343,41.0353535353535,39.8737373737374,-32.2348484848485,-34.6717171717172,-41.0479797979798,-34.8484848484849,-36.0732323232323,-39.6085858585859,-57.5883838383838,-48.0934343434343,-41.0353535353535,-39.8737373737374,-12.7146464646465,-11.6287878787879,-14.7348484848485,-10.0757575757576,-12.0580808080808,-7.3989898989899,-17.1717171717172,-18.8131313131313,-12.209595959596,-12.739898989899
1218,1P35A01R2_SVD.mat,-0.604796226656692,-1.23384526086832,-2.08932593153272,-1.97407266361966,-1.36806731868944,-0.850297340293529,-0.0551755269306549,0.300584140925279,0.497522871707619,0.392559468384118,80614.9724936218,79216.7943599745,77466.5092821075,77816.0087221518,77810.10141384,77823.3052364125,78104.1581713659,77756.7304840562,77539.7185103072,77533.5302807954,-0.000310041849994452,0.00569672569556477,0.0137989266975096,0.0125900193941173,0.00701368296685199,0.00205109778323175,-0.00577278154264874,-0.00949660284022123,-0.0113761068642064,-0.00916058373938482,1.8562092414135,1.88388589615116,1.9181462481743,1.91040362180197,1.91192764044761,1.91195529785138,1.90524239651747,1.91125118267099,1.91590200339769,1.74311369586995,5.54292929292929,9.01515151515152,9.55808080808081,14.3560606060606,14.1792929292929,12.1212121212121,19.6212121212121,15.0631313131313,16.5530303030303,10.239898989899,32.7777777777778,31.3762626262626,36.1489898989899,49.0909090909091,48.7878787878788,43.1818181818182,58.5353535353535,49.1414141414141,48.2828282828283,39.8484848484849,-32.7777777777778,-31.3762626262626,-36.1489898989899,-49.0909090909091,-48.7878787878788,-43.1818181818182,-58.5353535353535,-49.1414141414141,-48.2828282828283,-39.8484848484849,-5.54292929292929,-9.01515151515152,-9.55808080808081,-14.3560606060606,-14.1792929292929,-12.1212121212121,-19.6212121212121,-15.0631313131313,-16.5530303030303,-10.239898989899
1219,1P35A01R3_SVD.mat,-0.611787922577241,-0.807059073538227,-2.0508549823529,-2.05980446271502,-1.89692851239334,-0.474637162106049,0.280870217026857,0.83694206509121,0.914879286897925,-1.39049905235032,80990.0283125222,80993.1955052858,77611.4538197683,77812.8758678879,77698.9652305394,77680.8399127142,77446.9061031378,77367.6858233757,77103.282100526,77951.1185551097,-0.000425490032656703,0.00118861730450526,0.013257766143295,0.0130341107051115,0.0116849483886317,-0.00124673010996034,-0.00853219132237478,-0.0142304485377429,-0.0148210257617933,0.00663227613132956,1.84954956689236,1.84913996559022,1.91577320811523,1.91036196937776,1.91351057679796,1.9155234749551,1.91964231710833,1.9197132604624,1.92590162096652,1.73623661335306,8.69949494949495,3.00505050505051,16.9823232323232,13.5606060606061,13.8005050505051,23.5353535353535,22.4494949494949,18.0934343434343,7.58838383838384,7.81565656565657,207.752525252525,15.4545454545455,50.9343434343434,51.2626262626263,48.9015151515151,51.8939393939394,60.1515151515151,64.7979797979798,39.040404040404,37.790404040404,-207.752525252525,-15.4545454545455,-50.9343434343434,-51.2626262626263,-48.9015151515151,-51.8939393939394,-60.1515151515151,-64.7979797979798,-39.040404040404,-37.790404040404,-8.69949494949495,-3.00505050505051,-16.9823232323232,-13.5606060606061,-13.8005050505051,-23.5353535353535,-22.4494949494949,-18.0934343434343,-7.58838383838384,-7.81565656565657
1220,1P36A01R1_SVD.mat,-0.646541110083318,-0.807790773527095,-2.16162034694291,-2.1400056764885,-1.14932223249933,-0.947097695090312,0.458987360961807,0.707867291156915,0.688538681038395,-1.2787633565911,81431.2559982287,81132.6207163306,77613.2976495982,77995.6574205683,77786.3337065289,78615.7708684863,78636.7458309974,78027.4178771419,77249.8421222395,77278.2040875099,-9.12810835461208e-05,0.00139572500965746,0.0140897906293227,0.0138755929005345,0.00485379800014751,0.00297551933063071,-0.00972996255430136,-0.011844717514822,-0.0117041021559343,0.00552376916826741,1.84073318734498,1.84657406035837,1.9161460552151,1.90712978675225,1.91521663180848,1.89702631371871,1.89575189873513,1.90730176477324,1.92556815003283,1.75145464846195,11.2752525252525,7.71464646464646,8.53535353535353,15.5681818181818,14.5075757575758,8.3459595959596,18.8383838383838,14.9116161616162,13.9520202020202,11.1742424242424,213.838383838384,52.3989898989899,39.3939393939394,61.5656565656566,50.7828282828283,47.8282828282828,68.9393939393939,59.6969696969697,59.0782828282828,44.2550505050505,-213.838383838384,-52.3989898989899,-39.3939393939394,-61.5656565656566,-50.7828282828283,-47.8282828282828,-68.9393939393939,-59.6969696969697,-59.0782828282828,-44.2550505050505,-11.2752525252525,-7.71464646464646,-8.53535353535353,-15.5681818181818,-14.5075757575758,-8.3459595959596,-18.8383838383838,-14.9116161616162,-13.9520202020202,-11.1742424242424
1221,1P36A01R2_SVD.mat,-0.442653909457198,-1.87298125074285,-2.41887301557316,-1.68697286131538,0.128245599853678,0.854789074757162,0.951439716750622,-1.63884751851408,-2.38158709823115,-1.65847874960158,81261.6059683574,78119.5006267474,77492.9623452628,77722.9907542651,77918.7893858885,78391.6046931277,77419.4543031865,77444.9451924342,77556.6168081949,77621.9759853781,-0.00109928875938989,0.0116335812207482,0.0165687368268323,0.0099465109029139,-0.00631802989105278,-0.0126812850236244,-0.0136880606692824,0.00950348089708815,0.0162510266759037,0.00881884538342561,1.84344524454391,1.9065023874244,1.91781639900717,1.91509527428782,1.91225929193071,1.9002462478662,1.92263801439134,1.92156942301816,1.91626700549201,1.74255792360149,6.48989898989899,13.0555555555556,13.4974747474747,15.1893939393939,17.8409090909091,13.0429292929293,8.75,11.7929292929293,14.8737373737374,17.6136363636364,182.108585858586,46.8308080808081,48.8888888888889,53.9772727272727,60.0883838383838,52.5883838383838,51.6414141414141,50.3914141414141,57.8156565656566,63.4974747474747,-182.108585858586,-46.8308080808081,-48.8888888888889,-53.9772727272727,-60.0883838383838,-52.5883838383838,-51.6414141414141,-50.3914141414141,-57.8156565656566,-63.4974747474747,-6.48989898989899,-13.0555555555556,-13.4974747474747,-15.1893939393939,-17.8409090909091,-13.0429292929293,-8.75,-11.7929292929293,-14.8737373737374,-17.6136363636364
1222,1P36A01R3_SVD.mat,-2.38836178797267,-1.49809302830969,0.830801018678537,1.14415249346593,-0.896904509508606,-2.04712242826404,-2.02211255697319,-0.106194497285046,0.645264304604582,0.929275799569953,77776.627201733,77591.9856699194,77828.370004666,77892.0236817902,77485.3140338103,77508.4874606096,77711.5659193081,77781.7672184392,77953.0862801749,78037.6316188611,0.0163160526677623,0.00831713971977343,-0.0128677561082254,-0.0158436250411232,0.00292139903717561,0.0131818395588809,0.013085938957812,-0.00386603337616231,-0.0108988778465039,-0.0124419540774891,1.91132821101366,1.91723499077167,1.9126991518543,1.91092502886665,1.92091940427237,1.91873782828129,1.91361783134898,1.91446719493825,1.90987758368813,1.73389077810466,11.8434343434343,7.44949494949495,23.9393939393939,11.780303030303,22.6641414141414,18.2070707070707,9.65909090909091,16.8686868686869,28.6111111111111,12.5252525252525,39.3686868686869,49.1287878787879,74.1919191919192,61.7550505050505,60.1262626262626,72.6767676767677,43.7121212121212,49.0151515151515,80.530303030303,58.3964646464646,-39.3686868686869,-49.1287878787879,-74.1919191919192,-61.7550505050505,-60.1262626262626,-72.6767676767677,-43.7121212121212,-49.0151515151515,-80.530303030303,-58.3964646464646,-11.8434343434343,-7.44949494949495,-23.9393939393939,-11.780303030303,-22.6641414141414,-18.2070707070707,-9.65909090909091,-16.8686868686869,-28.6111111111111,-12.5252525252525
1223,2P08A02R1_SVD.mat,-0.378092147640033,-0.55160586171425,-1.22898204636927,-1.82931768456848,-2.7952982823944,-1.02340657446202,-0.183560433354155,-0.1346621918745,-0.212756045798028,-0.220143007494709,79163.5104479364,79179.0484785834,78389.2128315649,77251.4337022305,76177.3401722697,77957.6102105656,79314.233431703,79778.5156070968,78968.7685269202,79173.3921577549,-0.00216700801309149,-0.000253892203674254,0.00604325839896423,0.0109901031962491,0.0203643278415764,0.00311321505034412,-0.00458524617671397,-0.00522426615968167,-0.00457306492527862,-0.00372469697734416,1.88738304219528,1.88612204106304,1.90170043037992,1.92669257557234,1.94969978381523,1.91322276335489,1.88623417835753,1.87783989629553,1.89434765320061,1.54295741534369,4.31122448979592,16.530612244898,9.64285714285714,23.2908163265306,24.5408163265306,19.0561224489796,27.3979591836735,19.7704081632653,15.7908163265306,15.9438775510204,32.780612244898,38.9285714285714,30.4336734693878,64.3622448979592,78.265306122449,52.219387755102,59.4642857142857,54.2091836734694,43.5204081632653,44.0816326530612,-32.780612244898,-38.9285714285714,-30.4336734693878,-64.3622448979592,-78.265306122449,-52.219387755102,-59.4642857142857,-54.2091836734694,-43.5204081632653,-44.0816326530612,-4.31122448979592,-16.530612244898,-9.64285714285714,-23.2908163265306,-24.5408163265306,-19.0561224489796,-27.3979591836735,-19.7704081632653,-15.7908163265306,-15.9438775510204
1224,2P08A02R2_SVD.mat,-0.775501001743805,-0.524261322219567,-1.32341741116292,-1.50325456588373,-2.43968224194212,-2.42512480509437,-0.96157644763462,-0.726089760619511,-0.579999536255112,-0.558332761018982,80527.3407798635,82068.5312693072,78560.2076942663,77679.2411818743,76715.3760717293,76885.9499795578,79108.753937081,80555.7195172019,80979.0920030523,81916.7781852928,0.00177324098408963,-3.87919141127213e-05,0.00658369982930056,0.00780592424031482,0.0168497272650771,0.0167061665652564,0.00297289983178344,0.00125198745641039,4.97292933626232e-06,0.000187336879850813,1.85966839496496,1.82921855942053,1.89792378273117,1.9165996755206,1.93786855948423,1.93428758305396,1.88817813950715,1.85909288485076,1.85097181099237,1.49546653225231,2.80612244897959,17.7295918367347,10.6377551020408,16.7091836734694,32.1683673469388,27.4234693877551,10.6377551020408,14.9234693877551,17.1683673469388,15.3316326530612,20,998.75,35.0510204081633,43.265306122449,79.4387755102041,71.6836734693878,30.6122448979592,32.2448979591837,31.0969387755102,815.30612244898,-20,-998.75,-35.0510204081633,-43.265306122449,-79.4387755102041,-71.6836734693878,-30.6122448979592,-32.2448979591837,-31.0969387755102,-815.30612244898,-2.80612244897959,-17.7295918367347,-10.6377551020408,-16.7091836734694,-32.1683673469388,-27.4234693877551,-10.6377551020408,-14.9234693877551,-17.1683673469388,-15.3316326530612
