SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10,U_centroid,U_bandwidth,mean_U1,mean_U2,mean_U3,sigma_U1,sigma_U2,sigma_U3,mean_V1,mean_V2,mean_V3,sigma_V1,sigma_V2,sigma_V3,Upeak1,Upeak2,Upeak3,Unegpeak1,Unegpeak2,Unegpeak3,Vpeak1,Vpeak2,Vpeak3,Vnegpeak1,Vnegpeak2,Vnegpeak3
1658,4P43A04R3_SVD.mat,-0.465780933141726,-0.455133305841261,-0.42841076608784,-0.559053218798728,-0.537514286746493,-0.525066525681784,-0.506640951708497,-0.538434910029358,-0.62975570539575,-0.57493052858974,83066.0444231896,83128.8749534654,83162.9833351731,82265.2818829022,82269.9157728703,82577.0885389273,82764.2186013749,82605.6175332403,82247.4581836081,82145.5979012508,-0.000706117678619655,-0.00069863072093496,-0.000932332953980249,-0.000237711660324099,-0.000509946936284393,-0.000602432401969905,-0.000583530618229749,-0.000324210376347928,0.000357897507285664,-0.000126576587134044,1.80589693913451,1.80473332959003,1.80414485401793,1.82101832634249,1.82094874614441,1.81506355352217,1.81153865667295,1.81449804909213,1.82117782748009,1.48838098430515,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353485148573603,0.000539481882930593,-1.41778743308705e-06,0.000695054857939028,0.0353733381321477,0.0353774568554161,-0.0455897503742734,0.000651399483988737,-6.03893245158406e-05,0.000760224542355664,0.0456388883304897,0.0456435064260533,-0.420913564560995,286.155802051693,0,6,8,3,2,82,1,6,7,0,3,5
1659,4P44A04R1_SVD.mat,-0.599680310197395,-0.54668338927644,-0.540156285252397,-0.519139342618817,-0.560905965925126,-0.530446732205331,-0.631158606316019,-0.517596722669601,-0.506065720835218,-0.466855392936857,82537.339335263,82533.578441797,82033.6720285442,82375.1066947222,81999.3010457703,82176.5109456177,82308.8340890185,82802.3642700953,82815.8485102556,82857.5915555141,0.000413781997728885,-0.000174154611479689,-0.000376631799555169,-0.000525202447303685,-0.000142955446248992,-0.000428015953557334,0.000700274072683595,-0.00035499692748957,-0.000507719788688728,-0.000724546294664598,1.81609679632878,1.81621433763902,1.82573413586163,1.81914396479396,1.82641943197616,1.82300056787068,1.8205455301494,1.81113891601385,1.81087669884644,1.47759817067346,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353455096612924,-0.000531829373308774,-3.34092552063653e-06,0.000834156192913431,0.0353734541583311,0.035377456725911,-0.045591173309478,-0.000587929875320035,0.000119344576006484,0.000669273118658688,0.0456397518799877,0.0456433901077947,-0.463364354497139,285.463398055626,0,8,7,3,1,1,2,5,7,0,4,5
1660,4P44A04R2_SVD.mat,-0.57970665433716,-0.500255903435218,-0.567365804174725,-0.535382276846115,-0.559544968744945,-0.625116807350076,-0.630177441584642,-0.610898720793918,-0.606081348460909,-0.601284223998265,82308.6209188865,82558.1082656766,82218.7177164621,82256.8143078875,82366.7678931778,82122.4610304505,82432.0560009262,82472.9592563206,82526.9758388104,82471.8310970502,0.000202201540861119,-0.000677709049463309,-0.00029603811318273,-0.000490866443000072,-0.000114255538463937,0.000153512985439689,0.000456235327061337,0.00036432814135065,0.000427378454895926,0.000242397794852435,1.82130275537116,1.81564623680985,1.82209754237023,1.82173471848476,1.81960870562016,1.82385814390354,1.81771554435243,1.81736826116833,1.8164801341768,1.48363370144069,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353445933937835,-0.000517387274502612,-0.000148161531728788,0.00087216320946725,0.035373668610237,0.0353771462423954,-0.0455922510838242,-0.000383427281793148,-0.000232836109252853,0.000591140094932886,0.0456419325902023,0.0456429513477879,-0.539577982524996,285.247159380226,0,8,8,3,1,3,2,6,6,0,5,7
1661,4P44A04R3_SVD.mat,-0.478221783241956,-0.487572632423584,-0.541734740648131,-0.624993795120222,-0.460325651568034,-0.570882096531817,-0.554378672274638,-0.758628198295797,-0.520898726509367,-0.522566433213338,82901.5791131227,82933.0548938436,82729.9684991149,82019.3763150798,82450.9510280018,82164.8039911654,82089.7668163966,82265.9063998983,82528.0773375321,82688.8014737439,-0.000513976117980265,-0.000419389457895714,-1.65661728357546e-05,0.000286717954720079,-0.000977582074182929,-7.64061230407207e-05,-0.000296405663841116,0.00180232753255569,-0.000373144097199124,-0.000219795264893782,1.80931316915825,1.80884471412361,1.81262251025505,1.82608123612159,1.81784291982876,1.82338032691734,1.82472574358031,1.82112398027812,1.81625262454909,1.48019072511176,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353459540246356,-0.000575944905675204,1.29645489570245e-05,0.000815085605334691,0.0353727625140513,0.0353774545053707,-0.0455900181576142,-0.000668700608732293,8.47009189132068e-05,0.000743958375326286,0.0456386375919005,0.0456434677050432,-0.485440008345118,285.587422383024,0,8,9,3,1,1,2,5,6,0,6,5
1662,4P45A04R1_SVD.mat,-0.646140956458231,-0.609612618824861,-0.649673951045466,-0.644609976091235,-0.685501955864961,-0.678512046739122,-0.685863244368014,-0.69545740849876,-0.670360987494494,-0.663487482659905,82752.1070986057,82688.0124137603,82316.5988594828,82528.402718585,82507.864737162,82308.3207878567,82341.6779438005,82589.3683890617,82644.6821054315,82622.2611680609,3.37560118473477e-05,-0.000245884860582308,0.000204828174027264,0.000146470424623504,0.000456412567455192,0.00044073210160535,0.000487016930825493,0.000457726136592851,0.00029028865744106,0.000234841043670833,1.81186623058179,1.81334853006879,1.81977466252276,1.8157029890314,1.8160749688569,1.81991961790084,1.81911997497481,1.81473399966705,1.81368381972124,1.48077349795954,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353480952439168,0.00062125652240022,2.2495390231287e-05,0.000716103087220328,0.0353719947536103,0.0353774497228607,-0.0455903321962903,0.000528628649575295,6.11866281355911e-05,0.000724417181746505,0.0456404787759761,0.045643505361993,-0.700825569663042,285.814560826335,0,9,7,1,3,4,2,6,6,0,5,6
1663,4P45A04R2_SVD.mat,-0.607617474059264,-0.598267837119425,-0.619409224620535,-0.632742992763775,-0.632681491884656,-0.627600862728852,-0.646091528101845,-0.663641395264284,-0.617045247151249,-0.613472784804205,82772.9625068591,82804.3525260244,82549.1708686725,82320.1592831611,82537.4679491471,82571.9324916897,82373.6924656617,82318.7508627665,82666.3806504759,82594.2205496539,-1.35679487894633e-05,-2.789278539839e-05,6.81006033577243e-05,5.60712648438689e-05,-0.000112807309861504,0.000170635351740349,0.000189518410464358,0.000373379112518849,0.000120747808520043,4.56565006047287e-05,1.81118443452064,1.81050162047063,1.81530542209956,1.81957625252051,1.81547869985752,1.81498289954152,1.81868138378671,1.81979095767413,1.81321310684413,1.48116789964975,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353487031267986,0.00062000144286388,7.47767578978639e-06,0.000685400956775757,0.035372016802505,0.0353774560926,-0.0455899779608223,0.000581661821822929,-0.000203067208040302,0.00074642269744452,0.0456398323616905,0.0456430937944988,-0.628574411532468,285.892289986213,0,7,8,1,1,14,2,6,8,0,4,5
1664,4P45A04R3_SVD.mat,-0.655830103701052,-0.712614102280969,-0.673071120066682,-0.669588942825587,-0.596890806034431,-0.642624690568605,-0.701684263970181,-0.692848857071123,-0.634000399964038,-0.62395677226398,82745.5457609774,82935.5110621637,82769.6775208925,82322.3174489535,82449.121884762,82479.6046132172,82331.2363611712,82321.8176032546,82618.9448019446,82603.4765435422,6.61117930069278e-05,0.000409502617003508,0.000144335451313476,0.000242749602548499,-0.000290538741201363,0.000191733316469889,0.000450164165855751,0.000493048464261495,-4.66676683758457e-05,-6.81613040758789e-05,1.81168363780723,1.80812702213919,1.81129402889751,1.81974295843717,1.81722300340228,1.81654260324937,1.81970154538911,1.81968267915826,1.81404925733203,1.48106466133999,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353487407947256,0.000627224519032412,6.70775587841893e-05,0.000683453079912348,0.0353718892991803,0.0353773932128878,-0.0455903098426776,0.000583474430616721,6.96676108349374e-05,0.000725825541196066,0.0456398091764978,0.0456434931797043,-0.696495135113988,285.913606322987,0,7,9,1,1,23,2,6,7,0,6,6
1665,4P46A04R1_SVD.mat,-0.63364657823956,-0.597758312232322,-0.601840544275565,-0.521623138852831,-0.486476314174254,-0.522816367651324,-0.661272517886371,-0.605242937954497,-0.672970895949194,-0.569904180727668,82939.1188777428,83028.0297777515,82595.0561188347,82197.0673200536,82245.4899727077,82173.937455422,82491.2563875679,82702.8227473599,82377.1129716459,82178.5786860975,0.00011804762111181,-0.000172160515406266,-0.000202660854958473,-0.0010230681228552,-0.00122605354878138,-0.000955251932877913,0.000320546095179139,-0.0001649389639071,0.000439611938994392,-0.00043247920065862,1.80830740503802,1.80654284885089,1.81470509539437,1.82205171439636,1.82101365527506,1.82246176112667,1.8168038205063,1.81268177490246,1.81897505736583,1.48775615116686,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353472838462223,0.000593596779919589,-0.000223942673528589,0.000755140709708763,0.0353724703326565,0.035376747200415,-0.0455907972925646,0.000620437916060216,8.75678488398191e-05,0.000694466629577586,0.0456393206364932,0.0456434622835507,-0.547285462149732,285.689485072307,0,5,8,1,2,1,2,6,6,0,4,5
1666,4P46A04R2_SVD.mat,-0.634016970590741,-0.638456566223576,-0.628965262732037,-0.611767245995256,-0.669903304171297,-0.594357738715766,-0.651129464164681,-0.635775362380892,-0.678980796400006,-0.673286614751065,82879.0447146067,83067.0069990064,82677.7883923025,82157.5315141428,82295.8782164756,82226.8001194155,82104.8252593727,82426.4469199016,82739.9027820028,82963.5140854122,8.17515685523083e-05,2.10668376621218e-06,-3.87882691886479e-05,-0.000144771508994091,0.00041684373928905,-0.000290982174219096,0.000214781301783696,0.000173987489695913,0.000604595703666226,0.000296285676333632,1.80937962174382,1.80573079364048,1.81316612438672,1.82313368090566,1.82041765812083,1.8218196265925,1.82410168493022,1.81798918743256,1.8121705648486,1.47570091037394,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353476427342524,0.000652576865329689,-0.000203106732687992,0.000738128833179126,0.0353714300815977,0.0353768731178242,-0.0455901077689491,0.000657088470972053,5.5547335343254e-05,0.000738435013373149,0.0456388066075757,0.0456435125883047,-0.656923508710163,285.850536562904,0,5,7,1,2,2,2,6,6,0,4,6
1667,4P46A04R3_SVD.mat,-0.607779903010205,-0.540286131236052,-0.526227707600306,-0.616246235438509,-0.622931650595832,-0.612238845332228,-0.59741348105092,-0.693616455109547,-0.647357620369108,-0.56295894484886,82882.182498467,83067.5901274032,82906.7983687817,82200.0836270089,82288.1572021907,82280.9934955683,82021.746789501,82410.7511967462,82837.3839950286,82975.6206834603,8.58164750553034e-09,-0.000444306600170686,-0.000639319120339991,-0.000130064236565012,-8.13366045377325e-05,-0.000222061739289264,-0.000197635140510856,0.000580546323110867,0.000296678539659421,-0.000234423396513123,1.80931388080859,1.80576790422694,1.80885044442854,1.82244876225065,1.82073762252638,1.82091376810097,1.82585624348104,1.81834757689824,1.8101695431239,1.47552323097196,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353480836960449,0.000618967677343218,-0.000235188261992682,0.000716673596354453,0.0353720349299168,0.0353766741345544,-0.0455900469469019,0.000649313874208795,3.86372169341041e-05,0.000742188376573704,0.0456389181124513,0.0456435300715088,-0.583229757913936,285.969977933106,0,3,8,1,2,2,2,6,5,0,5,6
1668,4P47A04R1_SVD.mat,-0.632256765045884,-0.604332371249125,-0.616142295483227,-0.56421862464495,-0.567324109373394,-0.620138230659311,-0.624317674362984,-0.618948525198222,-0.625831969134155,-0.631513924446295,82532.7581361002,82495.8145953361,82680.8163550085,82669.1324167752,82439.4921450042,82223.959721546,82279.753163376,82508.5951298122,82661.4467968186,82158.9814378201,0.000154950378808583,-0.000297296219932708,-8.94606048629988e-06,-0.000725196307749297,-0.000826001925903844,-8.55070341016061e-05,-0.000139284718636417,-0.000158578430553119,9.40048645206944e-05,-3.90119948560946e-05,1.81593672471991,1.81700302652993,1.81361901600084,1.81418893101257,1.8182188815483,1.8215509255696,1.82059212881055,1.81668105077465,1.81382556807525,1.48795948424131,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353457294158722,0.000461654595867426,0.000268417851973676,0.000824780205833249,0.0353744408275798,0.0353764373171368,-0.0455904140536575,0.000617337953285614,1.11801396174633e-05,0.00071923632261695,0.0456393627608189,0.0456435450866539,-0.595301402425955,285.59271773765,0,7,7,1,18,35,3,8,7,0,6,5
1669,4P47A04R2_SVD.mat,-0.626128708126887,-0.649831297261607,-0.66760823372202,-0.641476711743022,-0.632655306887262,-0.675451807696954,-0.634261962799523,-0.631550759570964,-0.638330511831899,-0.644048531506553,82925.7299423209,82742.1517756331,82172.6612474448,82382.632139714,82709.0148192128,82198.3955047251,82299.4116817814,82851.7898600309,83092.6233330783,83167.9796762982,-3.43741353438026e-05,0.000201152026920821,0.000342440372037707,6.91544283414184e-05,9.68113461760129e-06,0.000415937811147627,2.46255681038996e-05,1.04644029374162e-05,0.000107506741290615,0.000139497477751556,1.80848480035872,1.8118491963101,1.82247224033639,1.81862962311584,1.81252629628757,1.82199664515408,1.820112865477,1.80987073518274,1.80532027491521,1.47257203433462,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353489264014996,0.000537559735872429,-0.00010416476281329,0.000673772753615927,0.0353733674313694,0.0353773033411508,-0.0455885352044205,0.000749412509606148,-1.58428896188037e-06,0.000830041737488273,0.0456373809961085,0.0456435464312112,-0.664124981451225,286.195492538199,0,4,9,1,2,85,2,5,6,0,2,5
1670,4P47A04R3_SVD.mat,-0.605405569765238,-0.606286716874926,-0.603452091398993,-0.668619543889502,-0.636205295979748,-0.616898596901304,-0.623278159454414,-0.67725251893042,-0.601722686626032,-0.588237887164293,82860.8082487739,83005.305238571,83018.9843237026,82277.5126503282,82263.8269600206,82488.8279321381,82625.687081505,82146.6205306751,82325.8823944708,82883.8164431216,-0.000138750371433316,-0.000143118894428682,-0.000167689655614145,0.000399741213899623,9.04544822302097e-05,-3.6267621518726e-05,1.73843293824797e-05,0.000428821305579858,-0.000157566827876634,-0.000224219727248392,1.80991349241374,1.80739489342609,1.80713460450301,1.82063952725231,1.82072970235822,1.81653833379802,1.81413549644278,1.82299837744516,1.81948402600247,1.47705552839136,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353478790477,0.000557442736466411,-5.78209603501134e-05,0.000726709682662258,0.0353730593001351,0.0353774095733661,-0.0455904700441066,0.000634465532126522,-2.61823512610594e-05,0.000715671009026813,0.0456391273819221,0.0456435389336723,-0.623113194951634,285.989210323835,0,4,9,1,2,84,3,5,6,0,2,5
1671,4P48A04R1_SVD.mat,-0.642155646013019,-0.632337542035711,-0.630787452902816,-0.61872002234482,-0.670923583190965,-0.649105060531468,-0.670713523073807,-0.702037376207885,-0.663003179534047,-0.680066325161792,82881.8205612042,83070.8801364149,82250.3386629078,82176.8644343146,82584.0331273961,82334.9755889566,82118.7799931978,82171.7201248499,82335.2481748281,82508.0437293512,0.000103142363583863,7.33894561053026e-06,-8.80513977466828e-05,-0.000223054623828708,0.000377401078486436,0.000104365855319545,0.000303811236589505,0.000626349070161602,0.00028114912304047,0.000396579384344304,1.80960755906557,1.80607673535491,1.82129944994209,1.82264097042062,1.8152025291016,1.81976877718065,1.82384555354711,1.82291797885386,1.81981637845272,1.48298786320368,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353456437879497,-0.000658676383530908,-6.42084121765529e-07,0.000828446207831253,0.0353713168823875,0.0353774568780272,-0.0455909227832036,-0.000486877844700465,-0.000108150769639447,0.00068616150346142,0.0456409442216463,0.0456434180619338,-0.686016029726182,285.486966083404,0,5,9,1,1,67,2,4,7,0,3,6
1672,4P48A04R2_SVD.mat,-0.687886974540652,-0.713716006997811,-0.628260228261574,-0.59805016493561,-0.631231130460953,-0.61617660592278,-0.667013590119518,-0.611571562502044,-0.687915453374843,-0.637535470823817,82756.1895605046,82966.8005615709,82334.9199195892,82145.8667217346,82578.3701561082,82101.6386159341,82201.7342666071,82349.6091501894,82437.6618732591,82692.4033353651,0.000451170064407303,0.000681210682916763,-4.15920733313865e-05,-0.000370428682715815,-6.36369073130912e-05,-0.0001646620958713,0.000319610230114711,-0.000186990326469694,0.000489960245043022,2.39480310945394e-06,1.81194695037388,1.80805848358624,1.81980992756521,1.82329735858614,1.81526856018034,1.82413003530322,1.82224390731583,1.81955274237789,1.81784289961155,1.48014395568502,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353458459701541,-0.000640129047479542,-3.2097709841386e-05,0.000819763789138018,0.0353716578283303,0.0353774423046246,-0.0455920866786209,-0.000471317250252933,6.83734611313235e-05,0.000603712699102805,0.04564110790276,0.0456434951407504,-0.670473275999672,285.526795314698,0,5,8,1,2,5,3,4,7,0,4,6
1673,4P48A04R3_SVD.mat,-0.631852774328452,-0.626401225082536,-0.60731125303886,-0.570520928528681,-0.622957775050436,-0.596214242557479,-0.594952842420009,-0.648653527712811,-0.585205185621218,-0.604290636343608,82845.030515762,83014.4487632276,82682.6832642093,82108.9204551844,82456.2276934155,82601.8483451794,82100.282628335,82226.805387733,82390.4820085748,82268.1347325472,0.000144770880628513,9.4905210555372e-05,-7.66137847583e-05,-0.000401951054232608,7.64041792802197e-05,-0.000186246849650542,-0.000170313942774069,0.000326398558221264,-0.000297197205646939,-5.28007634914706e-05,1.8102657522478,1.80714940860323,1.81335334823248,1.82415073458879,1.81749869433048,1.81490170300603,1.82422417396796,1.82165297013174,1.81886004993183,1.48658349569729,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353460244648143,-0.000628185558468788,-8.84357058140586e-05,0.000812021401316503,0.0353718722233481,0.0353773462106342,-0.0455912498669868,-0.000502723806903424,-6.96959522055604e-05,0.000664026554488458,0.0456407720748008,0.0456434931363468,-0.592800878917687,285.59539385658,0,4,8,1,1,2,2,5,6,0,5,5
1674,4P49A04R1_SVD.mat,-0.658963263996076,-0.658562399586491,-0.599628475167182,-0.531834620636695,-0.592469441934354,-0.656270200905927,-0.763007870223393,-0.640695191136761,-0.660915221447531,-0.709792743956737,82656.017150875,82812.3558332688,82489.6616333723,82098.2464703718,82341.9876126451,82215.5417706817,82296.6066364048,82101.4137057901,82164.2569672933,82283.5333966421,0.000355504459387295,0.000357384473007729,-0.000186548560684552,-0.000777916022892468,-0.000242877698860917,0.000328303552727716,0.00127089962009966,0.000186663487555121,0.000348226861743164,0.000656913296183454,1.81379694840076,1.81086691143328,1.81681706509232,1.8242466798366,1.81962545642198,1.82220703980597,1.82081513346425,1.82437234570342,1.82311459108569,1.48652774576641,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353443803870999,-0.000646029561366886,2.06735663793829e-05,0.000880763721382992,0.0353715504187989,0.0353774508357824,-0.045591147646341,-0.000473935359566891,-0.000100371550850933,0.000671022657443362,0.0456410807350236,0.0456434358686622,-0.668535713712752,285.154233048539,0,5,8,1,1,1,3,5,7,0,7,5
1675,4P49A04R2_SVD.mat,-0.561164842057607,-0.624464395255997,-0.636740940164563,-0.612911776782426,-0.580353813694249,-0.641282294153095,-0.617101390833724,-0.655240786764566,-0.637119346508988,-0.667885990523589,82405.7029633074,82162.0251144278,82525.6202199202,82286.0425562625,82110.5028298805,82209.0883216154,82236.9167635741,82106.2309166666,82051.4448565911,82342.6428931232,-0.000724341451439291,0.000113791477216879,0.000161509380197875,-6.62683186973549e-05,-0.00042099446329801,0.000287934405937874,-8.52439881599827e-06,0.000496101979828286,0.000269112824567301,0.00046002113917482,1.818563731906,1.82342309881827,1.81606329208864,1.82088757314806,1.82436239516205,1.82223369648162,1.82179936940815,1.82440836127814,1.82536328407914,1.48527062306061,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353428235449082,-0.000639934019679059,0.000190928793899238,0.000941239229733493,0.0353716613616722,0.0353769410229437,-0.0455925228154625,-0.000383552081996324,0.000129827637090611,0.000569751878848253,0.0456419315394296,0.0456433614340897,-0.620372716145782,284.783753505916,0,9,8,1,1,5,3,7,8,0,6,7
