SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,variance_11,variance_12,variance_13,variance_14,variance_15,variance_16,variance_17,variance_18,variance_19,variance_20,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,skewness_11,skewness_12,skewness_13,skewness_14,skewness_15,skewness_16,skewness_17,skewness_18,skewness_19,skewness_20,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,kurtosis_11,kurtosis_12,kurtosis_13,kurtosis_14,kurtosis_15,kurtosis_16,kurtosis_17,kurtosis_18,kurtosis_19,kurtosis_20,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,torso_BW_11,torso_BW_12,torso_BW_13,torso_BW_14,torso_BW_15,torso_BW_16,torso_BW_17,torso_BW_18,torso_BW_19,torso_BW_20,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_11,total_BW_12,total_BW_13,total_BW_14,total_BW_15,total_BW_16,total_BW_17,total_BW_18,total_BW_19,total_BW_20,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_BW_offset_11,total_BW_offset_12,total_BW_offset_13,total_BW_offset_14,total_BW_offset_15,total_BW_offset_16,total_BW_offset_17,total_BW_offset_18,total_BW_offset_19,total_BW_offset_20,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10,total_torso_BW_offset_11,total_torso_BW_offset_12,total_torso_BW_offset_13,total_torso_BW_offset_14,total_torso_BW_offset_15,total_torso_BW_offset_16,total_torso_BW_offset_17,total_torso_BW_offset_18,total_torso_BW_offset_19,total_torso_BW_offset_20
1579,2P55A02R2_SVD.mat,-0.381463146929165,-0.397636107150664,-0.464574035249246,-0.358608988191776,-0.34777165268922,-0.491957882999476,-0.728378448591107,-0.92374028937489,-0.675612883665429,-0.524671366163412,-0.549464669708474,-0.927035787814254,-1.10610938451302,-1.39527666955992,-1.59443207525748,-1.31796798306473,-0.760241766403616,-0.585423447215633,-0.366051488751239,-0.290677170918831,79727.5387547127,80908.0820359489,81451.3366389492,81874.5785568095,81427.447412519,80941.5853976083,79510.7737407145,78292.3468041636,78787.1264454495,78751.0291141366,79306.2050928822,78942.4375887107,78757.3000886415,78281.7476464685,77611.9204088108,77608.1240974011,78021.5063867432,78910.755827388,79676.7501343459,79784.6095417487,-0.00136598248480051,-0.00120225063356754,-0.000577181850896212,-0.00151962544355467,-0.00161576707030467,-0.000338426768955704,0.00178462715131678,0.0034060165088254,0.00117594335460928,-0.000225512716283357,0.000137852594961941,0.00368162555348246,0.00517101402422702,0.00785772295865819,0.00962707137232777,0.00714089944775745,0.00196983644385939,0.000466970933725881,-0.0015081279871955,-0.00054438981017053,1.87590229562653,1.85293066992794,1.84231665181345,1.8345966522465,1.84307839325881,1.8520983214577,1.87929045004664,1.90353019864592,1.8941961647314,1.89540372586911,1.8836950262475,1.88957263799832,1.8934133369181,1.90209223944224,1.91530161308276,1.91612016397539,1.90922110557004,1.89166968415697,1.87693919914742,0.450068680329611,7.55,10.9,27.4,20.05,23.15,12.45,8.25,21.75,21.55,19.3,17.5,12.4,14.6,19.4,17.6,14.5,16.95,16.8,18.3,5.05,26.85,210.95,998.75,998.75,998.75,681.85,35.45,49.75,39.35,32.05,34.9,34.35,50.85,52.2,43.35,39.85,33.4,32.2,32.2,9.75,-26.85,-210.95,-998.75,-998.75,-998.75,-681.85,-35.45,-49.75,-39.35,-32.05,-34.9,-34.35,-50.85,-52.2,-43.35,-39.85,-33.4,-32.2,-32.2,-9.75,-7.55,-10.9,-27.4,-20.05,-23.15,-12.45,-8.25,-21.75,-21.55,-19.3,-17.5,-12.4,-14.6,-19.4,-17.6,-14.5,-16.95,-16.8,-18.3,-5.05
1580,2P55A02R3_SVD.mat,-0.326364138274029,-0.248282631633949,-0.351174544205744,-0.567896207619827,-1.04898783092211,-0.86442575967535,-0.501750816171831,-0.998074722214763,-1.30682612795571,-1.53638624060506,-1.51670070462489,-1.07005356143519,-0.519503866717602,-0.383843504801047,-0.296958602338676,-0.291080674326092,-0.303726862788633,-0.319043109637493,-0.408792072648216,-0.45519325963724,80353.4022679243,81457.3977926403,81785.641309366,80843.0238565509,78580.9870057888,78473.733798938,79083.2704132163,78626.5654391752,78422.2172824606,77926.0589053417,77565.1780538259,77819.2001860499,78311.2767505881,79223.9851624188,80482.8607825978,81067.0950104484,81348.6259752371,81819.423191512,82043.2868499931,82369.382643021,-0.00143317269629732,-0.00194492440633786,-0.00113639058133121,0.000568872689393883,0.00470312780700078,0.00339281238716141,0.00016777891604705,0.00414228966251525,0.00684203674774284,0.00889377255683665,0.0087386382171583,0.00500574180116205,0.00031803798451309,-0.00103027803289805,-0.00170605257663842,-0.00177977800333755,-0.00164750310996229,-0.0015545474608378,-0.000804577419461387,-9.76081578132148e-05,1.86377126095301,1.84323192579035,1.83647911200679,1.85360205490387,1.89699719411009,1.90078188326374,1.88894931425436,1.8956082929786,1.89918893276638,1.90910517311914,1.91657386254726,1.91288551323744,1.90428538281879,1.88553452132691,1.86119457477333,1.84977557703548,1.84444341345419,1.83528457705473,1.83079717330926,0.437899660621209,5.65,20.85,19.75,5.1,13.6,23.6,19.85,12.95,17.55,21.85,19.7,21.1,22.4,15,18.9,20.45,21.05,19.8,19.75,4.75,24,998.75,998.75,28.3,43.15,55.05,39,36.65,47.75,54.05,51.2,52.65,36.95,26.55,33.9,401.8,998.75,998.75,998.75,239.7,-24,-998.75,-998.75,-28.3,-43.15,-55.05,-39,-36.65,-47.75,-54.05,-51.2,-52.65,-36.95,-26.55,-33.9,-401.8,-998.75,-998.75,-998.75,-239.7,-5.65,-20.85,-19.75,-5.1,-13.6,-23.6,-19.85,-12.95,-17.55,-21.85,-19.7,-21.1,-22.4,-15,-18.9,-20.45,-21.05,-19.8,-19.75,-4.75
1581,2P56A02R1_SVD.mat,-0.294697670162139,-0.165813932931779,-0.241749991820697,-0.40428661411735,-0.535954902711217,-1.09925982934871,-1.32476349001386,-0.746834125472199,-0.822248451449648,-1.46727081770318,-2.42897960468039,-2.23929903438669,-1.23492033020494,-0.292285800184914,-0.253000853024252,-0.142354211821624,-0.248701290439706,-0.197372817742904,-0.122524801376257,-0.063377573425121,79991.5467187012,81996.333561585,81961.0279986776,82551.2360896564,81214.044188491,78947.9417814335,77701.0835790323,77787.8557303899,78388.504694532,77917.4799992838,76622.9790503434,76780.852440791,77646.5938383947,78656.7879332524,78847.4331114975,80023.3572862211,80784.7559259254,81580.2054959329,81922.3842862464,81823.5387316487,-0.00161797366445207,-0.00220777012406847,-0.00153719114526331,0.000157712393988239,0.000983737468265385,0.00548022600713621,0.0073685837869278,0.00210377835456484,0.0028537233093136,0.00861479359458284,0.017465317181665,0.015826850775072,0.00639392328589242,-0.00198321471788466,-0.0021203520643808,-0.00289060902386191,-0.00193337036497017,-0.00209959603141059,-0.00261362453066391,-0.000771129329423319,1.86920824894907,1.83094769218666,1.83165794201617,1.82064264738385,1.84599213199354,1.89005554346481,1.91554944026572,1.91384549517687,1.90133838844171,1.9109209518062,1.93802720523019,1.93492576564022,1.91648206547747,1.89542802261544,1.89183769260755,1.86874618301801,1.85376187373615,1.83872414745606,1.83233990218194,0.440196464091286,7.7,16.7,18.7,18.85,5.3,8.2,19.65,20.95,15.3,14.05,32.2,25.8,13.75,12.2,9.35,14.1,19.4,17.7,19.75,5,27.75,701.75,998.75,998.75,30.85,29.6,50.3,43.75,39.15,38.7,74.55,64.1,41.65,26.85,24.2,28.4,41.4,234.45,998.75,239.7,-27.75,-701.75,-998.75,-998.75,-30.85,-29.6,-50.3,-43.75,-39.15,-38.7,-74.55,-64.1,-41.65,-26.85,-24.2,-28.4,-41.4,-234.45,-998.75,-239.7,-7.7,-16.7,-18.7,-18.85,-5.3,-8.2,-19.65,-20.95,-15.3,-14.05,-32.2,-25.8,-13.75,-12.2,-9.35,-14.1,-19.4,-17.7,-19.75,-5
1582,2P56A02R2_SVD.mat,-0.374160355585659,-0.275244686832229,-0.0915357824792008,-0.000198456712343855,1.30485758033298,-0.100130232600623,-0.659558200327496,-1.19641550459704,-1.63010811874927,-1.33551608977189,-1.51677335643576,-1.96378298943247,-1.98768397034647,-1.58349297486668,-0.662370921164443,-0.676587508804328,-0.307654402761806,-0.678224105155197,0.0273786954812291,0.126599981316428,80774.6588775746,81724.7899778557,81935.0185888501,81440.2273411643,75925.1162235222,79059.6199508211,79550.7818637586,78194.1786491649,76300.7744457019,77258.6149834656,78137.4271061875,77538.2338414812,77061.7447124701,77544.5478074059,77869.3657824747,78447.9467169702,78420.7093623632,78895.7883679026,78710.0878810006,78238.1058445495,-0.00106506439254787,-0.00197076480259149,-0.00375255282108186,-0.00485157565583298,-0.0190798762114703,-0.00326752700602985,0.00139838524367357,0.00650303235402681,0.0101419622036753,0.00788129606521519,0.00961535363576037,0.013294835299418,0.0135131264591053,0.010198017743843,0.00194360451113989,0.00212071221319037,-0.00152894910793591,0.00221323934675973,-0.0047813119273029,-0.00141916747650627,1.85565698849689,1.83685291345135,1.83327264301815,1.8435272985237,1.96593470838396,1.89347455848766,1.87968574154615,1.90664719545796,1.94555093250232,1.92658661123291,1.90692570159758,1.91794133577358,1.92823874669654,1.91987384993962,1.91640859539355,1.90331183503227,1.90579685655134,1.89419446915884,1.90070543996682,0.458726896358906,11.9,21.1,20.35,27.55,61.85,24.8,13.6,19.75,14.8,16.7,21.45,30.25,26.85,22.7,23.15,21.45,23.4,23.25,23.1,7.25,33.45,998.75,998.75,998.75,150.65,57,49.5,58.25,66.6,60.1,63.9,78.7,72.5,65.25,52.05,40.1,53.45,49.15,56.1,20.6,-33.45,-998.75,-998.75,-998.75,-150.65,-57,-49.5,-58.25,-66.6,-60.1,-63.9,-78.7,-72.5,-65.25,-52.05,-40.1,-53.45,-49.15,-56.1,-20.6,-11.9,-21.1,-20.35,-27.55,-61.85,-24.8,-13.6,-19.75,-14.8,-16.7,-21.45,-30.25,-26.85,-22.7,-23.15,-21.45,-23.4,-23.25,-23.1,-7.25
1583,2P56A02R3_SVD.mat,-0.319993773244174,-0.250039009300342,-0.151950931003008,-0.514127192943453,-0.346272278209954,-0.362154476216829,-0.551637161925822,-1.30602525023802,-1.82016114933027,-1.19392037820037,-1.2424054977999,-1.8068326064738,-1.85912174374662,-1.20298793063856,-0.539163731297616,-0.222021763904943,-0.156614974304059,-0.105689338459996,-0.197123611583138,-0.222320250558676,80389.3549068524,81359.0329485952,80912.3005366438,81229.3507215261,81950.1006869757,82060.7033296819,80520.523977379,77637.5916014345,76348.363225315,77570.0425739335,78150.3413285098,77664.5244832687,77325.2952408306,77810.9225709639,78082.4936024706,79079.5743760067,80811.991896972,81842.1423919047,82110.8403588143,80458.1354772677,-0.0015190157940036,-0.00209208698630653,-0.00293379548203173,8.88847774483558e-05,-0.00135989431794999,-0.00128049378835518,0.000574414930355268,0.00749293082997776,0.01206940624252,0.00699075003872163,0.00709601429296523,0.0119905622412073,0.0124155174970603,0.00737896248581981,0.000845166873930529,-0.00259611002486675,-0.00299562554723734,-0.00336146287580583,-0.002746758411046,-0.00053944238797921,1.86325756018739,1.84377157920885,1.85306817673803,1.84538173343548,1.83165838761193,1.82957737975574,1.85990021316948,1.91771665450076,1.94515119528981,1.91929213727589,1.90577313524296,1.91552224739922,1.92262199158426,1.9139240725961,1.91016196772629,1.89141330173915,1.85574327143488,1.83479198717549,1.82925156111655,0.446881732325779,10.5,18.7,20.1,22.7,21.45,19.35,6.95,16.4,29.9,14.4,14.05,16.4,19,13.15,21.75,19.95,17.5,19.15,14.9,5.35,33.15,372.15,79.1,998.75,998.75,998.75,28.55,56.9,83.05,49.5,48.95,55,57.7,49.5,41.3,34.95,34.75,998.75,998.75,11.55,-33.15,-372.15,-79.1,-998.75,-998.75,-998.75,-28.55,-56.9,-83.05,-49.5,-48.95,-55,-57.7,-49.5,-41.3,-34.95,-34.75,-998.75,-998.75,-11.55,-10.5,-18.7,-20.1,-22.7,-21.45,-19.35,-6.95,-16.4,-29.9,-14.4,-14.05,-16.4,-19,-13.15,-21.75,-19.95,-17.5,-19.15,-14.9,-5.35
1584,3P37A03R1_SVD.mat,-0.508765143577523,-0.373201446610228,-0.294238970657355,-0.308968395973528,-0.132431303208414,-0.148349415589984,-0.215059204354594,0.0956135969165518,0.313451720639657,0.188598652467647,-0.219290566650563,-0.527368249555444,-0.482629660841303,-0.505019274963995,-0.374700317754957,-0.238949727201904,-0.306798409538566,-0.27669731349564,-0.226506914457171,-0.230235227562298,80748.0698838449,82139.4961146736,82319.7752113533,82619.482726367,83209.208180586,82190.2549990296,79984.2410366025,78425.0229558983,78429.4282449289,78446.6566662083,78753.4682549706,78381.2573875819,78588.0910651368,79434.2706854779,80659.6052755986,80296.7388478647,80538.0979973681,81350.258997603,81537.3472092839,81851.5002822789,-0.000184844267092662,-0.00114703154086434,-0.0018194434506516,-0.00164088039884286,-0.00316827699707062,-0.00323036078790825,-0.00318966491883152,-0.00659317719966378,-0.00837556239206836,-0.00724670326943281,-0.00340275264396227,-0.000281102122042347,-0.000933352672094519,-0.000590286423650052,-0.00144533615969394,-0.00286542217723598,-0.00217063267594609,-0.00223477712985494,-0.00265305570829587,-0.000614082008148119,1.85531011439073,1.82857206167568,1.82506209763297,1.81949568695776,1.80822838109592,1.82725493288308,1.86946257234208,1.89972531206605,1.89905134567511,1.89896823486861,1.89331387779099,1.90225206978017,1.89778207653776,1.88089570993664,1.85667369965802,1.86333791158472,1.85879429465259,1.8431979366353,1.83955745573362,0.440072878255744,5.2,19.5,22.3,21.05,462.3,16.6,14.55,14.3,16.6,12.85,9.05,20.8,16.75,17.55,18.5,20.75,20.95,17.2,22.1,5.6,24.7,998.75,998.75,998.75,998.75,998.75,43.65,34.55,29.3,28.8,24.35,33.05,31.5,29.8,38.35,55.8,54.6,135.95,998.75,239.7,-24.7,-998.75,-998.75,-998.75,-998.75,-998.75,-43.65,-34.55,-29.3,-28.8,-24.35,-33.05,-31.5,-29.8,-38.35,-55.8,-54.6,-135.95,-998.75,-239.7,-5.2,-19.5,-22.3,-21.05,-462.3,-16.6,-14.55,-14.3,-16.6,-12.85,-9.05,-20.8,-16.75,-17.55,-18.5,-20.75,-20.95,-17.2,-22.1,-5.6
1585,3P37A03R2_SVD.mat,-0.517980999746763,-0.467785530417617,-0.446645009755236,-0.404603627199356,-0.0249064312814237,0.0855435630554088,0.130571745346018,0.0513684245134935,-0.39184509167458,-0.385198835348339,-0.298155109613286,-0.220149007483638,-0.151494409898348,-0.317176476847252,-0.452315579553486,-0.397750452973993,-0.328047325985387,-0.363730555182387,-0.153847502715101,-0.0614087668314782,80551.9408741083,81415.4699196127,81567.9904129858,81314.4033174298,79245.4181331721,78335.4586723184,78409.6385011692,78839.6268325435,78761.4736201945,78551.1575539426,79171.6874043642,80093.0471044864,80071.2448494338,80471.4741782765,80523.463028084,80521.1373781572,80445.3080491941,79810.8901762707,79480.5320122381,79601.1882424542,-0.000205076736602266,-0.000663716162351889,-0.000874487279517385,-0.00128964225916698,-0.00503773134166503,-0.00628986429707263,-0.00675857470206599,-0.0059738092191301,-0.00168942324940571,-0.00162625380615425,-0.00247855429035718,-0.00302208453661793,-0.00371215316164801,-0.00212559840658669,-0.000840380239696172,-0.0013295382476348,-0.00200620643990547,-0.00172283059851048,-0.00359677320202944,-0.00110332579365568,1.85998430723892,1.8434603066955,1.84058839320201,1.84526265441954,1.88414027527862,1.90233162669379,1.90081622678528,1.89198644495633,1.895174225192,1.89934603859809,1.8861653710356,1.86774768811945,1.86798838202745,1.86086179982569,1.86012403446206,1.85982984559935,1.8612798097083,1.87385142426969,1.87959024865121,0.450440633839092,10.25,23.5,39.4,8.95,14.75,18.35,18.95,15.1,21.75,23.5,16.75,19.05,15.05,21.1,21.05,20,19.85,19.7,19.9,4.25,31.1,998.75,998.75,73.3,40.5,42.15,38.9,36.1,40.15,38.9,29.25,36.15,37.9,61.9,47.35,37.3,47.55,38.05,37.05,9.5,-31.1,-998.75,-998.75,-73.3,-40.5,-42.15,-38.9,-36.1,-40.15,-38.9,-29.25,-36.15,-37.9,-61.9,-47.35,-37.3,-47.55,-38.05,-37.05,-9.5,-10.25,-23.5,-39.4,-8.95,-14.75,-18.35,-18.95,-15.1,-21.75,-23.5,-16.75,-19.05,-15.05,-21.1,-21.05,-20,-19.85,-19.7,-19.9,-4.25
1586,3P37A03R3_SVD.mat,-0.533183371482685,-0.370318144999563,-0.299838575967648,-0.249033755754624,-0.303034288126318,-0.252518094399781,0.00709936081293844,0.19973430768679,0.0443367769790675,-0.382573787143223,-0.636470359307372,-0.597691693921666,-0.616382527923223,-0.349555277187293,-0.216101382327676,-0.336487188185747,-0.488066705429276,-0.367401595334652,-0.312732155781835,-0.382510846344907,81324.0518888074,82648.8419239641,83175.0660423226,83274.7974790442,82759.4329069599,80596.1280753877,78497.9461421714,78222.5301572571,78723.5193503517,78831.5432303577,78396.7263630913,78717.2162454211,79447.7540159319,79364.5649808706,79406.6581597999,80137.2342101962,80746.1825330996,81206.9841796328,82327.2396420562,82337.6030575944,-0.000456354774504971,-0.00217719301723843,-0.00291121411030302,-0.00342151523001486,-0.00285703725506812,-0.00323138373568999,-0.00575084187896942,-0.00770369797888258,-0.00614070833647405,-0.00179502645363277,0.000819529972471889,0.000401338614298768,0.000529300171939717,-0.00215573135081343,-0.00351516735971345,-0.00234862439477393,-0.000870198309204404,-0.00211542454098144,-0.00273426862211398,-0.000489210429163112,1.8432606805646,1.81759655883503,1.80763153677991,1.80569786779157,1.81546336164089,1.85707512732142,1.8987124117882,1.90414431104748,1.89404780243143,1.89238802493512,1.90206204719669,1.89521839334684,1.88044279917859,1.88133576550885,1.88021686778171,1.86596883248993,1.85440319335957,1.84526227203312,1.82364194803453,0.437650191350282,5.8,20.9,286.65,463.9,22.85,5.3,13.65,18.85,12.3,12.35,19.35,17.2,19.45,14.5,12.55,11.1,21.95,18.3,21.9,5.75,25.35,998.75,998.75,998.75,998.75,22.5,31.55,33.2,30.7,28.35,32.4,29.5,31.15,28.65,27.3,29.65,63.75,152.35,998.75,239.7,-25.35,-998.75,-998.75,-998.75,-998.75,-22.5,-31.55,-33.2,-30.7,-28.35,-32.4,-29.5,-31.15,-28.65,-27.3,-29.65,-63.75,-152.35,-998.75,-239.7,-5.8,-20.9,-286.65,-463.9,-22.85,-5.3,-13.65,-18.85,-12.3,-12.35,-19.35,-17.2,-19.45,-14.5,-12.55,-11.1,-21.95,-18.3,-21.9,-5.75
1587,3P38A03R1_SVD.mat,-0.719779910047905,-0.560831743286972,-0.407213931621841,0.0156228737676378,-0.341436468180551,-0.598044400935566,-0.779052902958985,-0.883054589214329,-0.85648639541949,-0.467913383073171,-0.0538516481904181,-0.372914369596495,-0.307284198326219,-0.159444187852913,-0.642778399369694,-0.477956959595348,-0.525559534371189,-0.189976101387513,-0.282140574354978,-0.401998147837044,79106.6221854155,79160.7431272783,79017.1792492212,78655.6887997666,78789.9451254617,79041.1179708458,79051.5621233743,78811.6150118713,78831.3134666583,79033.1063140092,78672.8226296646,78298.0828951513,78644.2773902724,78824.508711708,78503.7843563836,78874.8924885699,78981.6813614238,78556.4973217213,78711.3713448314,78880.0776695647,0.00187450771478481,1.8852537801269e-05,-0.00160915215884636,-0.00607717683783244,-0.0028022268323343,0.000331413148433954,0.00262285446016913,0.00434454816621886,0.00395318801233565,-0.000325832596305839,-0.00548456159895703,-0.00229406167644575,-0.00252470557543494,-0.00408678270889098,0.000930785763923466,-0.000695678965397402,-0.000738465197717396,-0.00461635121862628,-0.00347731387852875,-0.000377147718183585,1.88824772883259,1.88730389942813,1.8902063554745,1.89946949095178,1.89280265641067,1.88870961334435,1.89015724692766,1.89708955666947,1.89626559483681,1.89268895986359,1.89822985430964,1.90424484716792,1.89870299820943,1.89599581621544,1.90035370872546,1.89319613696659,1.88879782463412,1.89717361639587,1.89464572926773,0.454337431721095,11.65,16.1,19.05,20.25,21.45,17.45,14.55,21.85,28.4,21,9.05,12.45,22.8,25.75,30.75,18.3,14.4,10.75,14.2,6.15,29.4,32.5,36.1,50.35,36.3,31.75,34.65,42.15,50.85,47.45,35.2,47.55,52.05,56.05,58.95,33.25,27.5,27.7,32.15,14.7,-29.4,-32.5,-36.1,-50.35,-36.3,-31.75,-34.65,-42.15,-50.85,-47.45,-35.2,-47.55,-52.05,-56.05,-58.95,-33.25,-27.5,-27.7,-32.15,-14.7,-11.65,-16.1,-19.05,-20.25,-21.45,-17.45,-14.55,-21.85,-28.4,-21,-9.05,-12.45,-22.8,-25.75,-30.75,-18.3,-14.4,-10.75,-14.2,-6.15
1588,3P38A03R2_SVD.mat,-0.230869221061772,-0.183830239537344,-0.209190434065356,-0.292229684352287,-0.619311729303482,-0.386612170699494,-0.0601086746507302,0.0300750083669367,0.0591959614773043,-0.135094534775521,-0.10924888000605,-0.113470906021548,-0.180001657896642,-0.2453505416805,-0.0463189546066783,0.0177827198232578,-0.154993718699966,-0.342921368469398,-0.237025684095172,-0.219653722037987,80870.3897332719,81080.6792226643,79952.1680839378,77686.6839353702,78139.7106828095,79532.8315950673,79120.2177699656,78205.0659184942,78126.8628169921,78611.0933792245,79242.3924106991,79068.0022678294,78820.1765588331,78777.1069664755,79035.5083780764,78469.8434302559,78891.363255274,80237.6682363801,80992.3194170325,81713.1748775585,-0.00235607629183697,-0.0028507145502883,-0.0030560863741053,-0.00295581983742165,0.00121984088059612,-0.00108867319226771,-0.00501701702978795,-0.00641056506674074,-0.00682239717437204,-0.00477844221298082,-0.00416561050416723,-0.00394686777644417,-0.00404802511749688,-0.00308213040704991,-0.00535404419168782,-0.00618044745536496,-0.00416506997917023,-0.00127237130274112,-0.00227604786066079,-0.000508747705459589,1.8541202058374,1.85087003662979,1.87279128757723,1.92238059697994,1.91271266889702,1.8838046411728,1.88671345931695,1.90374322136622,1.9062831102199,1.89469148857811,1.88306556795597,1.88849672854814,1.89436522236869,1.89695934838127,1.89294434205496,1.90182419124048,1.89451147236725,1.86864094069314,1.85145183942086,0.441118554597737,13.95,19.55,17.8,37.9,35.95,24.45,7.65,15.8,20.05,15.3,14.7,15.6,19.3,22.2,34.25,22.3,16.5,21.5,18.75,4.8,28.65,36.8,38.95,68.45,59.2,53.9,32.3,34.45,41.35,35.25,33.85,40.5,47.55,54.05,53.95,47.95,45,40.45,31,7.2,-28.65,-36.8,-38.95,-68.45,-59.2,-53.9,-32.3,-34.45,-41.35,-35.25,-33.85,-40.5,-47.55,-54.05,-53.95,-47.95,-45,-40.45,-31,-7.2,-13.95,-19.55,-17.8,-37.9,-35.95,-24.45,-7.65,-15.8,-20.05,-15.3,-14.7,-15.6,-19.3,-22.2,-34.25,-22.3,-16.5,-21.5,-18.75,-4.8
1589,3P38A03R3_SVD.mat,-0.218662135593172,-0.188807331980459,-0.159817030038007,-0.304072497632642,-0.225401595630643,0.0676110884213056,0.0878132111948003,0.0653301970292465,-0.111565736171383,-0.174263333103781,-0.0786996396267958,0.0792455275480365,-0.0431467381905679,-0.1766170460321,-0.0526279809816411,-0.10754511083083,-0.252288856222165,-0.392272819247273,-0.328362129225451,-0.337621033038648,80707.3369676966,81893.3287328809,82398.4192212663,80440.4494106779,78925.5447886884,77746.6118499386,77916.5062616002,78787.8924053707,78933.8039024797,78914.1136698921,78163.645951129,77735.9476653439,77527.9526838477,78549.1646702557,78678.2560111144,79282.4480062959,79108.3729518865,78853.878836422,79714.3310958778,79503.8304841619,-0.00168750215619543,-0.00171051039065456,-0.00195209641510733,-0.000482607903991941,-0.00225658379078973,-0.00724310048857046,-0.00744217682910435,-0.00649809858851626,-0.00415418374390527,-0.00327955075428038,-0.00490390402355104,-0.00701653002415008,-0.00561193232498741,-0.00325306721810267,-0.00523003477477364,-0.00379093726189222,-0.00182546252556311,0.00029823752666566,-0.000485976302151339,-0.000154087237813514,1.85641871422384,1.8328444232953,1.82293070296907,1.86251750841657,1.89212670547009,1.91390996337297,1.9101147725498,1.89324022931012,1.89025330931017,1.89082879053954,1.90640466415799,1.91585464465731,1.91951041417479,1.89881775276314,1.89478030360946,1.88446466062063,1.88866301247543,1.89538055985176,1.8767569840984,0.451277560319622,5.7,19.7,20.75,14.4,6.8,16.75,18.6,15.7,18.5,19.75,14.75,14.6,16.8,22.85,13.5,17.6,22.6,19.75,21.75,5.35,26.25,593,998.75,32.55,34.1,38.1,40.05,46.25,41.4,43.05,41.7,49.95,42.5,45.75,35.3,41.95,45.75,36.65,38.2,9.5,-26.25,-593,-998.75,-32.55,-34.1,-38.1,-40.05,-46.25,-41.4,-43.05,-41.7,-49.95,-42.5,-45.75,-35.3,-41.95,-45.75,-36.65,-38.2,-9.5,-5.7,-19.7,-20.75,-14.4,-6.8,-16.75,-18.6,-15.7,-18.5,-19.75,-14.75,-14.6,-16.8,-22.85,-13.5,-17.6,-22.6,-19.75,-21.75,-5.35
